,Unnamed: 0,date,sentiment_score,content,source,real_date
10,7450,2019-01-25,0.980691,【国资委：国家电网等10家为央企首批创建世界一流示范企业】为加快培育具有全球竞争力的世界一流企业，国资委今天宣布，选择航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核，共10家企业作为创建世界一流示范企业。国资委表示，接下来，会及时调整出资人监管权力和责任清单，进一步减少审批事项，改进监管方式，实现“该放的放权到位，该管的管住管好”，为培育世界一流企业创造有利条件。（证券时报）,eastmoney,2019-01-25
11,15265,2019-01-25,0.968989,"【国家电网等10家为央企首批创建世界一流示范企业】国资委今天宣布，选择航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核，共10家企业作为创建世界一流示范企业。（证券时报e公司）
",wallstreetcn,2019-01-25
12,15264,2019-01-25,0.968989,【国家电网等10家为央企首批创建世界一流示范企业】国资委今天宣布，选择航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核，共10家企业作为创建世界一流示范企业。（e公司）,wallstreetcn,2019-01-25
13,12363,2019-01-25,0.9889700000000001,【国资委：国家电网等10家为央企首批创建世界一流示范企业】为加快培育具有全球竞争力的世界一流企业，国资委今天宣布，选择航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核，共10家企业作为创建世界一流示范企业。国资委表示，接下来，会及时调整出资人监管权力和责任清单，进一步减少审批事项，改进监管方式，实现“该放的放权到位，该管的管住管好”，为培育世界一流企业创造有利条件。,sina,2019-01-25
14,7670,2019-01-26,0.9788709999999999,【10家央企列入创建世界一流示范企业 3年内在授权、混改等方面改革力度空前】国资委25日召开中央企业创建世界一流示范企业座谈会，会中明确航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核等10家企业为创建世界一流示范企业。据悉，入选的10家央企3年内将在授权、混改、员工持股、股权激励等方面的改革力度空前，各央企将于2019年3月底上报各自方案。（中国证券报）,eastmoney,2019-01-26
15,13752,2019-01-29,0.862916,【中国铁物与中国中车签署战略合作协议】1月28日上午，中国铁物与中国中车集团有限公司在北京签署战略合作协议。根据协议，双方将进一步加强在物资采购供应、综合物流、工业制造、国际市场、金融服务及新兴电子商务等方面合作，实现共同发展。,sina,2019-01-29
16,13991,2019-01-29,0.9844959999999999,【许多国资国企改革举措有望加快操作落地】近期，国务院国有资产监督管理委员会明确航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核等10家中央企业为创建世界一流示范企业，探索培育具有全球竞争力的世界一流企业的有效途径。专家指出，中央企业创建世界一流示范性企业试点释放出重要的改革信号，许多国资国企改革举措有望加快操作落地。（人民日报海外版）,sina,2019-01-30
17,16995,2019-01-29,0.862916,【中国铁物与中国中车签署战略合作协议】1月28日上午，中国铁物与中国中车集团有限公司在北京签署战略合作协议。根据协议，双方将进一步加强在物资采购供应、综合物流、工业制造、国际市场、金融服务及新兴电子商务等方面合作，实现共同发展。,wallstreetcn,2019-01-30
18,21335,2019-02-08,0.898194,【因欧盟否决，西门子、阿尔斯通合并交通业务抗衡中车计划流产】德国工业巨头西门子（Siemens）与法国交通运输巨头阿尔斯通（Alstom）欲合并交通业务以联合抗衡中国中车的计划，因遭到欧盟委员会否决已经流产。欧盟委员会于当地时间2月6日发布的声明称，两者合并有损铁路信号系统和超高速列车市场的竞争，且当事各方未提供足以解决委员会上述担忧的补救措施。根据欧盟并购法规，为保护欧洲铁路行业的市场竞争，欧盟委员会已禁止西门子收购阿尔斯通的计划。（澎湃新闻）,wallstreetcn,2019-02-09
19,17133,2019-02-08,0.900747,【因欧盟否决 西门子、阿尔斯通合并交通业务抗衡中车计划流产】德国工业巨头西门子（Siemens）与法国交通运输巨头阿尔斯通（Alstom）欲合并交通业务以联合抗衡中国中车的计划，因遭到欧盟委员会否决已经流产。欧盟委员会于当地时间2月6日发布的声明称，两者合并有损铁路信号系统和超高速列车市场的竞争，且当事各方未提供足以解决委员会上述担忧的补救措施。根据欧盟并购法规，为保护欧洲铁路行业的市场竞争，欧盟委员会已禁止西门子收购阿尔斯通的计划。（澎湃新闻）,sina,2019-02-09
20,10646,2019-02-08,0.8896,【因欧盟否决 西门子、阿尔斯通合并交通业务抗衡中车计划流产】德国工业巨头西门子(Siemens)与法国交通运输巨头阿尔斯通(Alstom)欲合并交通业务以联合抗衡中国中车的计划，因遭到欧盟委员会否决已经流产。欧盟委员会于当地时间2月6日发布的声明称，两者合并有损铁路信号系统和超高速列车市场的竞争，且当事各方未提供足以解决委员会上述担忧的补救措施。根据欧盟并购法规，为保护欧洲铁路行业的市场竞争，欧盟委员会已禁止西门子收购阿尔斯通的计划。（澎湃新闻）,eastmoney,2019-02-09
21,10830,2019-02-09,0.379759,【两大巨头想要联姻挑战中国中车 结果被“棒打鸳鸯”】据新华社报道，欧盟委员会6日否决了德国西门子公司和法国阿尔斯通公司合并铁路业务的计划，理由是这一合并会构成垄断、不利于市场竞争。欧盟委员会发布禁止合并声明后，西门子与阿尔斯通表示，合并将不会继续推进。（每日经济新闻）,eastmoney,2019-02-09
22,18733,2019-02-13,0.968434,【中车金租落户天津东疆 已完成工商注册手续】记者13日从天津东疆保税港区管委会获悉，中车金融租赁有限公司(简称“中车金租”)日前获批金融机构许可证，成为中国银行保险监督管理委员会挂牌成立后，首家获批开业的金融租赁公司。目前，中车金租已在天津东疆保税港区完成工商注册手续。据介绍，中车金租注册资本金30亿元人民币，由中国中车股份有限公司、中国中车集团有限公司、天津信托有限责任公司共同出资设立。（中国新闻网）,sina,2019-02-14
23,30627,2019-02-25,0.188898,"【2月25日资金流向】主力净流入行业板块前五：银行、保险、计算机、有色、券商
主力净流入概念板块前五：央企改革、中字头、独角兽、互联网金融、次新
主力净流入个股前十：京东方A、中国平安、东方财富、新华保险、中国中车、北方稀土、中国人保、万科A、中国人寿、广发证券",wallstreetcn,2019-02-26
24,24623,2019-02-26,0.9256770000000001,  【京沪髙铁接受上市辅导 铁路资产证券化有望提速】26日北京证监局刊登京沪高速铁路股份有限公司上市辅导备案表，有望于2019年内完成辅导验收。全面启动京沪髙铁上市工作，是铁路总公司积极推进国铁企业股份制改造的重要举措之一。研究机构认为，2019年是轨交产业转折之年，客运通车新增里程向上、公转铁带动货运装备需求提升、大修周期开启三重因素叠加，轨交装备基本面迎来确定性改善，已经上市的铁路资产或将迎来业绩和估值的双重推动。相关公司有晋亿实业、中国中车。（上证资讯）,sina,2019-02-27
25,11249,2019-02-26,0.9257540000000001,云财经讯，26日北京证监局刊登京沪高速铁路股份有限公司上市辅导备案表，有望于2019年内完成辅导验收。全面启动京沪髙铁上市工作，是铁路总公司积极推进国铁企业股份制改造的重要举措之一。研究机构认为，2019年是轨交产业转折之年，客运通车新增里程向上、公转铁带动货运装备需求提升、大修周期开启三重因素叠加，轨交装备基本面迎来确定性改善，已经上市的铁路资产或将迎来业绩和估值的双重推动。相关公司有晋亿实业、中国中车。（上证资讯）,yuncaijing,2019-02-27
26,26560,2019-02-28,0.9747889999999999,【央企加速创建“世界一流”企业 10家企业要在2019年3月底前研究制定实施方案】2019年1月国资委宣布选择航天科技、中国石油、国家电网、中国三峡集团、国家能源集团、中国移动、中航集团、中国建筑、中国中车集团、中广核等10家企业作为创建世界一流示范企业。按照国资委的部署，上述10家企业要在2019年3月底前研究制定实施方案，明确企业长远战略规划和目标，确定实施重点、主攻方向和实现路径，形成“顶层设计”和“路线图”，力争用3年左右的时间在部分细分领域和关键环节取得实质性突破，在整体上取得显著成效。（经参）,sina,2019-02-28
27,35456,2019-03-20,0.520971,中国中车1-3月期间签订合同合计约502.3亿元。,sina,2019-03-21
28,18428,2019-03-20,0.612492,云财经讯，中国中车1-3月期间签订合同合计约502.3亿元。,yuncaijing,2019-03-21
29,36060,2019-03-21,0.348097,上交所今日公示第一届科创板股票上市委员会委员候选人公示名单。名单显示，上市公司方面有4人入围，分别为三一重工副董事长、总裁向文波，克来机电独立董事李明，中国中车董事会秘书谢纪龙，*ST船舶董事会秘书管红。,sina,2019-03-22
30,23670,2019-03-21,0.365088,【三一重工等4家上市公司人员入围第一届科创板股票上市委员会委员候选人名单】上交所今日公示第一届科创板股票上市委员会委员候选人公示名单。名单显示，上市公司方面有4人入围，分别为三一重工副董事长、总裁向文波，克来机电独立董事李明，中国中车董事会秘书谢纪龙，*ST船舶董事会秘书管红。（证券时报网）,eastmoney,2019-03-22
31,36693,2019-03-22,0.9430700000000001,【贵州与中国中车集团签订合作协议】22日，贵州省人民政府与中国中车集团有限公司(简称中国中车)签署战略合作框架协议。根据协议，中国中车将在科研、产业、资金和人才方面，对贵州轨道交通运输装备产业、轨道交通建设等方面进行支持。（中国新闻网）,sina,2019-03-23
32,24445,2019-03-23,0.683771,【中车集团总经理：时速600公里磁悬浮列车今年将研制出样车】在23日举办的中国发展高层论坛上，中国中车集团公司总经理孙永才在回答中新经纬客户端提问时表示，时速600公里的磁悬浮列车预计今年将研制出样车，比之前的计划有所提前。（中新经纬）,eastmoney,2019-03-23
33,24444,2019-03-23,0.9696530000000001,【孙永才：全球83%拥有铁路的国家都运行着中车产品】23日，中国中车集团公司总经理孙永才在中国发展高层论坛上透露，“中车制造”已经遍布全球七大洲，105个国家和地区。全球83%拥有铁路的国家都运行着中车产品。（国是直通车）,eastmoney,2019-03-23
34,24408,2019-03-23,0.981844,【中车总经理：全球83%拥有铁路的国家都运行着中车的产品】中国中车集团有限公司总经理孙永才在“以普惠多赢的理念推动‘一带一路’建设”的主题论坛中表示，中车制造已经遍布全球七大洲，105个国家和地区，全球83%拥有铁路的国家都运行着中车的产品。（澎湃新闻）,eastmoney,2019-03-24
35,20841,2019-03-28,0.543772,云财经讯，中国中车披露年报，公司2018年度营收2190.83亿元，同比增长3.82%；净利润113.05亿元，同比增长4.76%；基本每股收益0.39元；公司拟向全体股东每10股派发1.5元（含税）。,yuncaijing,2019-03-29
36,39387,2019-03-28,0.41071899999999995,中国中车全年净利润113亿元人民币，市场预估122.3亿元人民币。,sina,2019-03-29
37,50127,2019-03-28,0.441803,【中国中车：2018年度净利润113亿元，同比增长近5%】中国中车披露年报，公司2018年度营收2190.83亿元，同比增长3.82%；净利润113.05亿元，同比增长4.76%；基本每股收益0.39元；公司拟向全体股东每10股派发1.5元（含税）。,wallstreetcn,2019-03-29
38,25870,2019-03-28,0.425256,【中国中车：2018年度净利润113亿元 同比增长近5%】中国中车披露年报，公司2018年度营收2190.83亿元，同比增长3.82%；净利润113.05亿元，同比增长4.76%；基本每股收益0.39元；公司拟向全体股东每10股派发1.5元（含税）。（证券时报网）,eastmoney,2019-03-29
39,40626,2019-03-29,0.0186783,【中国中车H股创逾三年盘中最大跌幅 此前公布业绩不及最低预估】中国中车H股一度跌9.4%，创下2015年7月以来盘中最大跌幅，中国中车A股亦一度跌逾2.6%；此前公司公布的全年净利润低于最低分析师预估。,sina,2019-03-29
40,21558,2019-03-29,0.252575, 云财经讯，中国中车H股大跌近8%，创逾三年盘中最大跌幅，此前公布业绩不及预期。,yuncaijing,2019-03-29
41,26515,2019-03-29,0.112025,【中国中车H股大跌近8%】东方财富网29日讯，中国中车H股大跌近8%，创逾三年盘中最大跌幅，此前公布业绩不及预期。,eastmoney,2019-03-29
42,23033,2019-04-03,0.978907,云财经讯，随着此次南船内部资产重组调整，市场对于“南北船”合并的预期也在进一步升温。中国企业联合会研究部研究员刘兴国相较于重组之前的中国中车，南船、北船两大集团所参与的业务领域，涉及面更宽且资产规模更为庞大，这也使得两船重组的难度明显增加。从2019年国务院国资委的公开表态及工作安排上看，今年确实有继续推进船舶领域央企并购重组的具体要求，但这并不意味着南北船并购重组一定要在今年完成。业界预计，今年南北船更多的是先行推进各自业务板块的专业化整合，然后在各自专业化整合的基础上，再完成南北船集团层面的业务整合。（证券日报）,yuncaijing,2019-04-03
43,8879,2019-04-03,0.8493860000000001,相较于重组之前的中国中车，南船、北船两大集团所参与的业务领域，涉及面更宽且资产规模更为庞大，这也使得两船重组的难度明显增加。,10jqka,2019-04-03
44,46182,2019-04-11,0.754212,中国中车：将于2019年4月29日（星期一）举行董事会会议，借以考虑及批准（其中包括）本公司及其子公司截至2019年3月31日止三个月的未经审计的季度业绩。,sina,2019-04-12
45,47178,2019-04-12,0.974901,【国资委主任肖亚庆赴山东调研国有企业并出席央地合作活动】4月9日至11日，国务院国资委主任肖亚庆赴山东调研国有企业，主持召开国有企业改革座谈会。肖亚庆一行先后深入中国重汽、中国中车四方公司调研，了解企业改革、生产经营和科技研发等情况。肖亚庆指出，面对新形势新要求，要全力攻坚，加快在国资国企改革重点领域实现突破。要积极稳妥推进混合所有制改革，建立健全市场化经营机制，增强企业活力动力。要深入推进供给侧结构性改革，促进企业高质量发展。,sina,2019-04-12
46,25256,2019-04-12,0.896623,云财经讯，上交所4月12日受理了北京天宜上佳高新材料股份有限公司拟登陆科创板的申请。天宜上佳是时速350公里“复兴号”中国标准动车组粉末冶金闸片的核心供货商。天宜上佳主要从事高铁动车组用粉末冶金闸片及机车、城轨车辆闸片、闸瓦系列产品的研发、生产和销售。公司主要客户为铁路总公司下属地方铁路局及其附属企业、铁路总公司下属制动系统集成商以及中国中车下属车辆制造企业。(中证网）,yuncaijing,2019-04-12
47,25384,2019-04-12,0.9672280000000001,云财经讯，4月9日至11日，国务院国资委主任肖亚庆赴山东调研国有企业，主持召开国有企业改革座谈会。肖亚庆一行先后深入中国重汽、中国中车四方股份公司调研，了解企业改革、生产经营和科技研发推进等情况，在听取山东国有企业改革发展情况座谈汇报后指出，面对新形势新要求，要全力攻坚，加快在国资国企改革重点领域实现突破。要抓好国有资本授权经营体制改革，提升国资监管科学性针对性有效性。要积极稳妥推进混合所有制改革，建立健全市场化经营机制，增强企业活力动力。要深入推进供给侧结构性改革，促进企业高质量发展。,yuncaijing,2019-04-12
48,25528,2019-04-12,0.968434,云财经讯，4月9日至11日，国务院国资委主任肖亚庆赴山东调研国有企业，主持召开国有企业改革座谈会。肖亚庆一行先后深入中国重汽、中国中车四方公司调研，了解企业改革、生产经营和科技研发等情况。肖亚庆指出，面对新形势新要求，要全力攻坚，加快在国资国企改革重点领域实现突破。要积极稳妥推进混合所有制改革，建立健全市场化经营机制，增强企业活力动力。要深入推进供给侧结构性改革，促进企业高质量发展。,yuncaijing,2019-04-12
49,9793,2019-04-12,0.722851,国务院国资委主任肖亚庆赴山东调研国有企业，主持召开国有企业改革座谈会。肖亚庆一行先后深入中国重汽、中国中车四方公司调研，了解企业改革、生产经营和科技研发等情况。,10jqka,2019-04-13
50,59231,2019-04-12,0.856173,"上交所4月12日受理了北京天宜上佳高新材料股份有限公司拟登陆科创板的申请。天宜上佳是时速350公里“复兴号”中国标准动车组粉末冶金闸片的核心供货商。天宜上佳主要从事高铁动车组用粉末冶金闸片及机车、城轨车辆闸片、闸瓦系列产品的研发、生产和销售。公司主要客户为铁路总公司下属地方铁路局及其附属企业、铁路总公司下属制动系统集成商以及中国中车下属车辆制造企业。(中证网）
",wallstreetcn,2019-04-13
51,59745,2019-04-12,0.974901,【国资委主任肖亚庆赴山东调研国有企业并出席央地合作活动】4月9日至11日，国务院国资委主任肖亚庆赴山东调研国有企业，主持召开国有企业改革座谈会。肖亚庆一行先后深入中国重汽、中国中车四方公司调研，了解企业改革、生产经营和科技研发等情况。肖亚庆指出，面对新形势新要求，要全力攻坚，加快在国资国企改革重点领域实现突破。要积极稳妥推进混合所有制改革，建立健全市场化经营机制，增强企业活力动力。要深入推进供给侧结构性改革，促进企业高质量发展。,wallstreetcn,2019-04-13
52,46934,2019-04-12,0.9627690000000001,【肖亚庆赴中车调研】4月9日至11日，国务院国资委主任肖亚庆赴山东调研国有企业，主持召开国有企业改革座谈会。肖亚庆一行先后深入中国重汽、中国中车四方股份公司调研，了解企业改革、生产经营和科技研发推进等情况，在听取山东国有企业改革发展情况座谈汇报后指出，面对新形势新要求，要全力攻坚，加快在国资国企改革重点领域实现突破。要抓好国有资本授权经营体制改革，提升国资监管科学性针对性有效性。要积极稳妥推进混合所有制改革，建立健全市场化经营机制，增强企业活力动力。要深入推进供给侧结构性改革，促进企业高质量发展。,sina,2019-04-13
53,29876,2019-04-29,0.613577,云财经讯，中国中车第一季度净利润17.8亿元人民币。,yuncaijing,2019-04-30
54,54339,2019-04-29,0.5271560000000001,中国中车第一季度净利润17.8亿元人民币。,sina,2019-04-30
55,38060,2019-05-08,0.633166,【复兴号50亿元大单难掩矛盾 中车铁总争执依旧】中国铁路总公司(下称“中铁总”)5月5日启动2019年首次复兴号动车组招标，运营商中铁总与装备制造商中国中车股份有限公司(下称“中国中车”， 601766.SH )在复兴号采购价格上的巨大差异仍无法弥合，矛盾再次暴露。（中国经营网）,eastmoney,2019-05-09
56,61857,2019-05-16,0.896302,【鞍钢集团中国中车签署战略合作框架协议】5月9日，鞍钢集团与中国中车集团有限公司签署战略合作框架协议，双方决定发展新型战略伙伴关系，在交通装备用钢生产供应、研发和使用推广等方面持续深化开展合作，形成轨道交通装备制造企业与钢铁企业的强强联合。,sina,2019-05-16
57,33754,2019-05-16,0.9222739999999999, 云财经讯，5月9日，鞍钢集团与中国中车集团有限公司签署战略合作框架协议，双方决定发展新型战略伙伴关系，在交通装备用钢生产供应、研发和使用推广等方面持续深化开展合作，形成轨道交通装备制造企业与钢铁企业的强强联合。,yuncaijing,2019-05-16
58,13532,2019-05-16,0.870384,5月9日，鞍钢集团与中国中车集团有限公司签署战略合作框架协议，双方决定发展新型战略伙伴关系，在交通装备用钢生产供应、研发和使用推广等方面持续深化开展合作，形成轨道交通装备制造企业与钢铁企业的强强联合。,10jqka,2019-05-16
59,78030,2019-05-16,0.803466,鞍钢集团中国中车签署战略合作框架协议，在交通装备用钢生产供应、研发和使用推广等方面持续深化开展合作，形成轨道交通装备制造企业与钢铁企业的强强联合。,wallstreetcn,2019-05-16
60,40830,2019-05-16,0.896302,【鞍钢集团中国中车签署战略合作框架协议】5月9日，鞍钢集团与中国中车集团有限公司签署战略合作框架协议，双方决定发展新型战略伙伴关系，在交通装备用钢生产供应、研发和使用推广等方面持续深化开展合作，形成轨道交通装备制造企业与钢铁企业的强强联合。,eastmoney,2019-05-16
61,14892,2019-05-23,0.943049,智通财经APP获悉，5月23日，中国中车股份有限公司(01766)在青岛召开了磁浮交通系统关键技术阶段成果汇报会即首辆高速磁浮试验样车下线仪式。中国中车人士表示，将于2022年完成对该样车的高速考核。,10jqka,2019-05-23
62,65329,2019-05-23,0.8855559999999999,【中车2022年完成600公里磁浮样车高速考核】5月23日10时50分，中国时速600公里高速磁浮试验样车在青岛下线。中国中车人士对记者表示，将于2022年完成对该样车的高速考核。（中国经营报）,sina,2019-05-24
63,44499,2019-05-28,0.7541329999999999,【上证50集合竞价异常拉升 多只权重股上扬】5月28日临近收盘，上证50快速拉升，中国中车、中国联通、浦发银行、中国重工等纷纷上扬。而北向资金尾盘大幅流入，净流入超70亿元。（证券时报网）,eastmoney,2019-05-29
64,36810,2019-05-28,0.894626,云财经讯，5月28日临近收盘，上证50快速拉升，中国中车、中国联通、浦发银行、中国重工等纷纷上扬。而北向资金尾盘大幅流入，净流入超70亿元。,yuncaijing,2019-05-29
65,45697,2019-05-31,0.22691799999999998,【中国中车员工职务侵占2600余万 采购腐败被强力示警】中车大连机车车辆有限公司工作人员张新楠利用职务便利在2016年~2017年间骗取中车大连资金达2614.67万元，其中尚有1430.57万元未追回。张新楠犯职务侵占罪，被判处有期徒刑13年3个月。中国中车在近日举行的干部警示教育大会上，通报了上述案件。（中国经营网）,eastmoney,2019-05-31
66,46534,2019-06-03,0.0183777,【58只个股被10家及以上机构扎堆推荐 五月逾13亿元大单布局6只个股】近30日内，有1107只个股受到机构推荐，完美世界(28家)、隆基股份(26家)、芒果超媒(21家)等3只个股期间机构看好评级家数显著居前，均超20家；另外，格力电器(19家)、三一重工(17家)、上汽集团(17家)、金地集团(17家)、中国中车(17家)等14只个股期间也均受到15家及以上机构推荐，此外，包括南方航空(14家)、中信证券(14家)、招商银行(14家)、青岛海尔(14家)、锦江股份(14家)等在内的41只个股近30日内机构看好评级家数也均达到或超过10家。（证券日报）,eastmoney,2019-06-03
67,70615,2019-06-03,0.0183777,  【58只个股被10家及以上机构扎堆推荐 五月逾13亿元大单布局6只个股】近30日内，有1107只个股受到机构推荐，完美世界(28家)、隆基股份(26家)、芒果超媒(21家)等3只个股期间机构看好评级家数显著居前，均超20家；另外，格力电器(19家)、三一重工(17家)、上汽集团(17家)、金地集团(17家)、中国中车(17家)等14只个股期间也均受到15家及以上机构推荐，此外，包括南方航空(14家)、中信证券(14家)、招商银行(14家)、青岛海尔(14家)、锦江股份(14家)等在内的41只个股近30日内机构看好评级家数也均达到或超过10家。（证券日报）,sina,2019-06-03
68,91543,2019-06-10,0.9801799999999999,【福伊特与中国中车集团有限公司在华成立合资公司】中国中车南口和福伊特中国将在北京及上海两地成立合资公司，专注于铁路行业多种产品的研发、制造、销售和服务。其中包括针对高速列车、城际列车、地铁与轻轨的齿轮箱及其它产品。此外，两家合资公司还将为各类工业市场提供诸如风电齿轮箱和空气压缩机在内的多种产品。,wallstreetcn,2019-06-10
69,48367,2019-06-10,0.9653290000000001,【福伊特与中国中车在华成立合资公司从事铁路产品研发制造】福伊特与中国中车在华成立合资公司，合资公司将专注于铁路行业多种产品的研发、制造、销售和服务。其中包括针对高速列车、城际列车、地铁与轻轨的齿轮箱及其它产品。此外，两家合资公司还将为各类工业市场提供诸如风电齿轮箱和空气压缩机在内的多种产品。（云财经）,eastmoney,2019-06-10
70,73715,2019-06-10,0.605527,福伊特与中国中车集团有限公司在华成立合资公司。,sina,2019-06-10
71,48638,2019-06-11,0.442388,【港股高铁基建股午后继续大涨】港股高铁基建股午后继续大涨，中国中铁涨7.29%、中国铁建涨7.02%、中国交通建设涨4.85%、中国中车涨3.52%。,eastmoney,2019-06-11
72,18868,2019-06-11,0.649576,地方政府专项债券迎来政策支持，港股高铁基建股全线上扬。中国铁建涨3.19%，中国中铁涨2.43%，中国交通建设涨2.28%，中国中车涨0.76%。,10jqka,2019-06-11
73,74094,2019-06-11,0.518588,港股高铁基建股午后继续大涨，中国中铁涨7.29%、中国铁建涨7.02%、中国交通建设涨4.85%、中国中车涨3.52%。,sina,2019-06-11
74,40730,2019-06-13,0.975784,云财经讯，6月12日，国资委举行2019年度和2019-2021年任期中央企业负责人经营业绩责任书签订仪式，明确了2019年度中央企业净利润目标比上年增长9%。参加签订仪式的航天科技、中国电科、中国石油、国家电网、国家能源集团、中国远洋海运、中航集团、中国五矿、招商局集团、中国中车集团、航空工业集团、中国三峡集团、中国移动、中化集团、中国建筑、华润集团、国药集团、保利集团、建设科技集团、中国国新等20家企业2019年度合计净利润目标较上年增长12%。,yuncaijing,2019-06-14
75,50021,2019-06-15,0.9599030000000001,【中车电动“云控系统”加速“5G公交”应用进程】中国中车旗下中车时代电动汽车股份有限公司（简称“中车电动”）14日发布最新一代技术集成平台T6，其中的“云控系统”具备大数据瞬间吞吐能力，为实现我国“5G公交”未来场景提供技术支持。（新华社）,eastmoney,2019-06-16
76,19866,2019-06-15,0.9397700000000001,"中国中车旗下中车时代电动汽车股份有限公司（简称“中车电动”）14日发布最新一代技术集成平台T6，其中的“云控系统”具备大数据瞬间吞吐能力，为实现我国“5G公交”未来场景提供技术支持。（新华社）

",10jqka,2019-06-16
